 TIME                    	Q                        	
  +2.1651000000000000E+04	  +3.4311046900683741E+03	
  +2.1652000000000000E+04	  +3.4310962097034667E+03	
  +2.1653000000000000E+04	  +3.4310877303173047E+03	
  +2.1654000000000000E+04	  +3.4310792519051656E+03	
  +2.1655000000000000E+04	  +3.4310707744780439E+03	
  +2.1656000000000000E+04	  +3.4310622980346379E+03	
  +2.1657000000000000E+04	  +3.4310538225636524E+03	
  +2.1658000000000000E+04	  +3.4310453480738070E+03	
  +2.1659000000000000E+04	  +3.4310368745605551E+03	
  +2.1660000000000000E+04	  +3.4310284020267131E+03	
  +2.1661000000000000E+04	  +3.4310199304686621E+03	
  +2.1662000000000000E+04	  +3.4310114598924679E+03	
  +2.1663000000000000E+04	  +3.4310029902958036E+03	
  +2.1664000000000000E+04	  +3.4309945216817446E+03	
  +2.1665000000000000E+04	  +3.4309860540436284E+03	
  +2.1666000000000000E+04	  +3.4309775873788944E+03	
  +2.1667000000000000E+04	  +3.4309691216991050E+03	
  +2.1668000000000000E+04	  +3.4309606569893299E+03	
  +2.1669000000000000E+04	  +3.4309521932646667E+03	
  +2.1670000000000000E+04	  +3.4309437305185434E+03	
  +2.1671000000000000E+04	  +3.4309352687533160E+03	
  +2.1672000000000000E+04	  +3.4309268079583790E+03	
  +2.1673000000000000E+04	  +3.4309183481468112E+03	
  +2.1674000000000000E+04	  +3.4309098893137048E+03	
  +2.1675000000000000E+04	  +3.4309014314576461E+03	
  +2.1676000000000000E+04	  +3.4308929745860446E+03	
  +2.1677000000000000E+04	  +3.4308845186800895E+03	
  +2.1678000000000000E+04	  +3.4308760637603909E+03	
  +2.1679000000000000E+04	  +3.4308676098221163E+03	
  +2.1680000000000000E+04	  +3.4308591568513802E+03	
  +2.1681000000000000E+04	  +3.4308507048668203E+03	
  +2.1682000000000000E+04	  +3.4308422538590553E+03	
  +2.1683000000000000E+04	  +3.4308338038225161E+03	
  +2.1684000000000000E+04	  +3.4308253547756440E+03	
  +2.1685000000000000E+04	  +3.4308169066975602E+03	
  +2.1686000000000000E+04	  +3.4308084595950240E+03	
  +2.1687000000000000E+04	  +3.4308000134794165E+03	
  +2.1688000000000000E+04	  +3.4307915683372644E+03	
  +2.1689000000000000E+04	  +3.4307831241716285E+03	
  +2.1690000000000000E+04	  +3.4307746809803566E+03	
  +2.1691000000000000E+04	  +3.4307662387761407E+03	
  +2.1692000000000000E+04	  +3.4307577975373342E+03	
  +2.1693000000000000E+04	  +3.4307493572831058E+03	
  +2.1694000000000000E+04	  +3.4307409180080922E+03	
  +2.1695000000000000E+04	  +3.4307324797104570E+03	
  +2.1696000000000000E+04	  +3.4307240423868107E+03	
  +2.1697000000000000E+04	  +3.4307156060385892E+03	
  +2.1698000000000000E+04	  +3.4307071706734660E+03	
  +2.1699000000000000E+04	  +3.4306987362770160E+03	
  +2.1700000000000000E+04	  +3.4306903028699935E+03	
  +2.1701000000000000E+04	  +3.4306818704262405E+03	
  +2.1702000000000000E+04	  +3.4306734389673034E+03	
  +2.1703000000000000E+04	  +3.4306650084904468E+03	
  +2.1704000000000000E+04	  +3.4306565789783831E+03	
  +2.1705000000000000E+04	  +3.4306481504518588E+03	
  +2.1706000000000000E+04	  +3.4306397228984470E+03	
  +2.1707000000000000E+04	  +3.4306312963256987E+03	
  +2.1708000000000000E+04	  +3.4306228707304799E+03	
  +2.1709000000000000E+04	  +3.4306144461055114E+03	
  +2.1710000000000000E+04	  +3.4306060224619882E+03	
  +2.1711000000000000E+04	  +3.4305975997938444E+03	
  +2.1712000000000000E+04	  +3.4305891781016480E+03	
  +2.1713000000000000E+04	  +3.4305807573902766E+03	
  +2.1714000000000000E+04	  +3.4305723376515452E+03	
  +2.1715000000000000E+04	  +3.4305639188897053E+03	
  +2.1716000000000000E+04	  +3.4305555010993917E+03	
  +2.1717000000000000E+04	  +3.4305470842949999E+03	
  +2.1718000000000000E+04	  +3.4305386684623227E+03	
  +2.1719000000000000E+04	  +3.4305302536057657E+03	
  +2.1720000000000000E+04	  +3.4305218397257468E+03	
  +2.1721000000000000E+04	  +3.4305134268216002E+03	
  +2.1722000000000000E+04	  +3.4305050148976284E+03	
  +2.1723000000000000E+04	  +3.4304966039422079E+03	
  +2.1724000000000000E+04	  +3.4304881939692696E+03	
  +2.1725000000000000E+04	  +3.4304797849706201E+03	
  +2.1726000000000000E+04	  +3.4304713769481687E+03	
  +2.1727000000000000E+04	  +3.4304629699008542E+03	
  +2.1728000000000000E+04	  +3.4304545638297914E+03	
  +2.1729000000000000E+04	  +3.4304461587398191E+03	
  +2.1730000000000000E+04	  +3.4304377546169781E+03	
  +2.1731000000000000E+04	  +3.4304293514774063E+03	
  +2.1732000000000000E+04	  +3.4304209493089897E+03	
  +2.1733000000000000E+04	  +3.4304125481162778E+03	
  +2.1734000000000000E+04	  +3.4304041479046105E+03	
  +2.1735000000000000E+04	  +3.4303957486599397E+03	
  +2.1736000000000000E+04	  +3.4303873503943978E+03	
  +2.1737000000000000E+04	  +3.4303789531103826E+03	
  +2.1738000000000000E+04	  +3.4303705567978823E+03	
  +2.1739000000000000E+04	  +3.4303621614542926E+03	
  +2.1740000000000000E+04	  +3.4303537670926275E+03	
  +2.1741000000000000E+04	  +3.4303453737087657E+03	
  +2.1742000000000000E+04	  +3.4303369812952037E+03	
  +2.1743000000000000E+04	  +3.4303285898608324E+03	
  +2.1744000000000000E+04	  +3.4303201994038786E+03	
  +2.1745000000000000E+04	  +3.4303118099135559E+03	
  +2.1746000000000000E+04	  +3.4303034214068575E+03	
  +2.1747000000000000E+04	  +3.4302950338710607E+03	
  +2.1748000000000000E+04	  +3.4302866473107520E+03	
  +2.1749000000000000E+04	  +3.4302782617206840E+03	
  +2.1750000000000000E+04	  +3.4302698771147479E+03	
  +2.1751000000000000E+04	  +3.4302614934765661E+03	
  +2.1752000000000000E+04	  +3.4302531108236940E+03	
  +2.1753000000000000E+04	  +3.4302447291368126E+03	
  +2.1754000000000000E+04	  +3.4302363484231387E+03	
  +2.1755000000000000E+04	  +3.4302279686860634E+03	
  +2.1756000000000000E+04	  +3.4302195899319886E+03	
  +2.1757000000000000E+04	  +3.4302112121393261E+03	
  +2.1758000000000000E+04	  +3.4302028353336841E+03	
  +2.1759000000000000E+04	  +3.4301944594920515E+03	
  +2.1760000000000000E+04	  +3.4301860846362683E+03	
  +2.1761000000000000E+04	  +3.4301777107435328E+03	
  +2.1762000000000000E+04	  +3.4301693378361128E+03	
  +2.1763000000000000E+04	  +3.4301609658922907E+03	
  +2.1764000000000000E+04	  +3.4301525949345964E+03	
  +2.1765000000000000E+04	  +3.4301442249449660E+03	
  +2.1766000000000000E+04	  +3.4301358559288296E+03	
  +2.1767000000000000E+04	  +3.4301274878835125E+03	
  +2.1768000000000000E+04	  +3.4301191208189425E+03	
  +2.1769000000000000E+04	  +3.4301107547301790E+03	
  +2.1770000000000000E+04	  +3.4301023896090469E+03	
  +2.1771000000000000E+04	  +3.4300940254664815E+03	
  +2.1772000000000000E+04	  +3.4300856622929582E+03	
  +2.1773000000000000E+04	  +3.4300773000979716E+03	
  +2.1774000000000000E+04	  +3.4300689388775891E+03	
  +2.1775000000000000E+04	  +3.4300605786337846E+03	
  +2.1776000000000000E+04	  +3.4300522193582055E+03	
  +2.1777000000000000E+04	  +3.4300438610561810E+03	
  +2.1778000000000000E+04	  +3.4300355037346267E+03	
  +2.1779000000000000E+04	  +3.4300271473770581E+03	
  +2.1780000000000000E+04	  +3.4300187919982059E+03	
  +2.1781000000000000E+04	  +3.4300104375949318E+03	
  +2.1782000000000000E+04	  +3.4300020841642231E+03	
  +2.1783000000000000E+04	  +3.4299937317096847E+03	
  +2.1784000000000000E+04	  +3.4299853802263679E+03	
  +2.1785000000000000E+04	  +3.4299770297147224E+03	
  +2.1786000000000000E+04	  +3.4299686801802491E+03	
  +2.1787000000000000E+04	  +3.4299603316155367E+03	
  +2.1788000000000000E+04	  +3.4299519840223716E+03	
  +2.1789000000000000E+04	  +3.4299436374043271E+03	
  +2.1790000000000000E+04	  +3.4299352917647129E+03	
  +2.1791000000000000E+04	  +3.4299269470961272E+03	
  +2.1792000000000000E+04	  +3.4299186033948477E+03	
  +2.1793000000000000E+04	  +3.4299102606777428E+03	
  +2.1794000000000000E+04	  +3.4299019189211672E+03	
  +2.1795000000000000E+04	  +3.4298935781514529E+03	
  +2.1796000000000000E+04	  +3.4298852383399976E+03	
  +2.1797000000000000E+04	  +3.4298768995153382E+03	
  +2.1798000000000000E+04	  +3.4298685616530029E+03	
  +2.1799000000000000E+04	  +3.4298602247672043E+03	
  +2.1800000000000000E+04	  +3.4298518888556782E+03	
  +2.1801000000000000E+04	  +3.4298435539174916E+03	
  +2.1802000000000000E+04	  +3.4298352199494871E+03	
  +2.1803000000000000E+04	  +3.4298268869563622E+03	
  +2.1804000000000000E+04	  +3.4298185549419209E+03	
  +2.1805000000000000E+04	  +3.4298102238865667E+03	
  +2.1806000000000000E+04	  +3.4298018938164755E+03	
  +2.1807000000000000E+04	  +3.4297935647110348E+03	
  +2.1808000000000000E+04	  +3.4297852365793692E+03	
  +2.1809000000000000E+04	  +3.4297769094212922E+03	
  +2.1810000000000000E+04	  +3.4297685832346856E+03	
  +2.1811000000000000E+04	  +3.4297602580248845E+03	
  +2.1812000000000000E+04	  +3.4297519337877266E+03	
  +2.1813000000000000E+04	  +3.4297436105173892E+03	
  +2.1814000000000000E+04	  +3.4297352882208984E+03	
  +2.1815000000000000E+04	  +3.4297269668934628E+03	
  +2.1816000000000000E+04	  +3.4297186465483892E+03	
  +2.1817000000000000E+04	  +3.4297103271687779E+03	
  +2.1818000000000000E+04	  +3.4297020087552755E+03	
  +2.1819000000000000E+04	  +3.4296936913274230E+03	
  +2.1820000000000000E+04	  +3.4296853748634235E+03	
  +2.1821000000000000E+04	  +3.4296770593701995E+03	
  +2.1822000000000000E+04	  +3.4296687448482030E+03	
  +2.1823000000000000E+04	  +3.4296604313065955E+03	
  +2.1824000000000000E+04	  +3.4296521187264730E+03	
  +2.1825000000000000E+04	  +3.4296438071305888E+03	
  +2.1826000000000000E+04	  +3.4296354964949037E+03	
  +2.1827000000000000E+04	  +3.4296271868371455E+03	
  +2.1828000000000000E+04	  +3.4296188781489118E+03	
  +2.1829000000000000E+04	  +3.4296105704341708E+03	
  +2.1830000000000000E+04	  +3.4296022636890175E+03	
  +2.1831000000000000E+04	  +3.4295939579122360E+03	
  +2.1832000000000000E+04	  +3.4295856531110521E+03	
  +2.1833000000000000E+04	  +3.4295773492846824E+03	
  +2.1834000000000000E+04	  +3.4295690464264053E+03	
  +2.1835000000000000E+04	  +3.4295607445331666E+03	
  +2.1836000000000000E+04	  +3.4295524436211244E+03	
  +2.1837000000000000E+04	  +3.4295441436792557E+03	
  +2.1838000000000000E+04	  +3.4295358446993009E+03	
  +2.1839000000000000E+04	  +3.4295275467046404E+03	
  +2.1840000000000000E+04	  +3.4295192496668506E+03	
  +2.1841000000000000E+04	  +3.4295109536093441E+03	
  +2.1842000000000000E+04	  +3.4295026585251640E+03	
  +2.1843000000000000E+04	  +3.4294943644039809E+03	
  +2.1844000000000000E+04	  +3.4294860712596164E+03	
  +2.1845000000000000E+04	  +3.4294777790814633E+03	
  +2.1846000000000000E+04	  +3.4294694878763680E+03	
  +2.1847000000000000E+04	  +3.4294611976492170E+03	
  +2.1848000000000000E+04	  +3.4294529083796979E+03	
  +2.1849000000000000E+04	  +3.4294446200886064E+03	
  +2.1850000000000000E+04	  +3.4294363327736755E+03	
  +2.1851000000000000E+04	  +3.4294280464198191E+03	
  +2.1852000000000000E+04	  +3.4294197610370234E+03	
  +2.1853000000000000E+04	  +3.4294114766286016E+03	
  +2.1854000000000000E+04	  +3.4294031931904524E+03	
  +2.1855000000000000E+04	  +3.4293949107281278E+03	
  +2.1856000000000000E+04	  +3.4293866292303073E+03	
  +2.1857000000000000E+04	  +3.4293783486971706E+03	
  +2.1858000000000000E+04	  +3.4293700691480371E+03	
  +2.1859000000000000E+04	  +3.4293617905608908E+03	
  +2.1860000000000000E+04	  +3.4293535129446718E+03	
  +2.1861000000000000E+04	  +3.4293452362929979E+03	
  +2.1862000000000000E+04	  +3.4293369606231031E+03	
  +2.1863000000000000E+04	  +3.4293286859175605E+03	
  +2.1864000000000000E+04	  +3.4293204121839231E+03	
  +2.1865000000000000E+04	  +3.4293121394166396E+03	
  +2.1866000000000000E+04	  +3.4293038676247684E+03	
  +2.1867000000000000E+04	  +3.4292955967993898E+03	
  +2.1868000000000000E+04	  +3.4292873269428533E+03	
  +2.1869000000000000E+04	  +3.4292790580589231E+03	
  +2.1870000000000000E+04	  +3.4292707901410226E+03	
  +2.1871000000000000E+04	  +3.4292625232028518E+03	
  +2.1872000000000000E+04	  +3.4292542572265415E+03	
  +2.1873000000000000E+04	  +3.4292459922156022E+03	
  +2.1874000000000000E+04	  +3.4292377281810186E+03	
  +2.1875000000000000E+04	  +3.4292294651194943E+03	
  +2.1876000000000000E+04	  +3.4292212030189812E+03	
  +2.1877000000000000E+04	  +3.4292129418930026E+03	
  +2.1878000000000000E+04	  +3.4292046817362593E+03	
  +2.1879000000000000E+04	  +3.4291964225495476E+03	
  +2.1880000000000000E+04	  +3.4291881643345896E+03	
  +2.1881000000000000E+04	  +3.4291799070856564E+03	
  +2.1882000000000000E+04	  +3.4291716508046916E+03	
  +2.1883000000000000E+04	  +3.4291633954949380E+03	
  +2.1884000000000000E+04	  +3.4291551411539872E+03	
  +2.1885000000000000E+04	  +3.4291468877871439E+03	
  +2.1886000000000000E+04	  +3.4291386353788848E+03	
  +2.1887000000000000E+04	  +3.4291303839468060E+03	
  +2.1888000000000000E+04	  +3.4291221334900633E+03	
  +2.1889000000000000E+04	  +3.4291138839921509E+03	
  +2.1890000000000000E+04	  +3.4291056354632519E+03	
  +2.1891000000000000E+04	  +3.4290973879062603E+03	
  +2.1892000000000000E+04	  +3.4290891413193094E+03	
  +2.1893000000000000E+04	  +3.4290808957041545E+03	
  +2.1894000000000000E+04	  +3.4290726510510995E+03	
  +2.1895000000000000E+04	  +3.4290644073703338E+03	
  +2.1896000000000000E+04	  +3.4290561646582642E+03	
  +2.1897000000000000E+04	  +3.4290479229202660E+03	
  +2.1898000000000000E+04	  +3.4290396821391437E+03	
  +2.1899000000000000E+04	  +3.4290314423335503E+03	
  +2.1900000000000000E+04	  +3.4290232035021845E+03	
  +2.1901000000000000E+04	  +3.4290149656304507E+03	
  +2.1902000000000000E+04	  +3.4290067287322854E+03	
  +2.1903000000000000E+04	  +3.4289984927940573E+03	
  +2.1904000000000000E+04	  +3.4289902578315618E+03	
  +2.1905000000000000E+04	  +3.4289820238369703E+03	
  +2.1906000000000000E+04	  +3.4289737908134666E+03	
  +2.1907000000000000E+04	  +3.4289655587518359E+03	
  +2.1908000000000000E+04	  +3.4289573276621750E+03	
  +2.1909000000000000E+04	  +3.4289490975408726E+03	
  +2.1910000000000000E+04	  +3.4289408683869583E+03	
  +2.1911000000000000E+04	  +3.4289326402017778E+03	
  +2.1912000000000000E+04	  +3.4289244129843910E+03	
  +2.1913000000000000E+04	  +3.4289161867398443E+03	
  +2.1914000000000000E+04	  +3.4289079614573325E+03	
  +2.1915000000000000E+04	  +3.4288997371443652E+03	
  +2.1916000000000000E+04	  +3.4288915137986933E+03	
  +2.1917000000000000E+04	  +3.4288832914210311E+03	
  +2.1918000000000000E+04	  +3.4288750700059800E+03	
  +2.1919000000000000E+04	  +3.4288668495702523E+03	
  +2.1920000000000000E+04	  +3.4288586300902343E+03	
  +2.1921000000000000E+04	  +3.4288504115862174E+03	
  +2.1922000000000000E+04	  +3.4288421940464832E+03	
  +2.1923000000000000E+04	  +3.4288339774805986E+03	
  +2.1924000000000000E+04	  +3.4288257618721696E+03	
  +2.1925000000000000E+04	  +3.4288175472381304E+03	
  +2.1926000000000000E+04	  +3.4288093335661570E+03	
  +2.1927000000000000E+04	  +3.4288011208717066E+03	
  +2.1928000000000000E+04	  +3.4287929091310930E+03	
  +2.1929000000000000E+04	  +3.4287846983710001E+03	
  +2.1930000000000000E+04	  +3.4287764885658335E+03	
  +2.1931000000000000E+04	  +3.4287682797348330E+03	
  +2.1932000000000000E+04	  +3.4287600718710137E+03	
  +2.1933000000000000E+04	  +3.4287518649799567E+03	
  +2.1934000000000000E+04	  +3.4287436590422762E+03	
  +2.1935000000000000E+04	  +3.4287354540799984E+03	
  +2.1936000000000000E+04	  +3.4287272500845697E+03	
  +2.1937000000000000E+04	  +3.4287190470554056E+03	
  +2.1938000000000000E+04	  +3.4287108449951365E+03	
  +2.1939000000000000E+04	  +3.4287026439046663E+03	
  +2.1940000000000000E+04	  +3.4286944437691336E+03	
  +2.1941000000000000E+04	  +3.4286862446086466E+03	
  +2.1942000000000000E+04	  +3.4286780464189214E+03	
  +2.1943000000000000E+04	  +3.4286698491881430E+03	
  +2.1944000000000000E+04	  +3.4286616529271746E+03	
  +2.1945000000000000E+04	  +3.4286534576339177E+03	
  +2.1946000000000000E+04	  +3.4286452633025788E+03	
  +2.1947000000000000E+04	  +3.4286370699457843E+03	
  +2.1948000000000000E+04	  +3.4286288775510279E+03	
  +2.1949000000000000E+04	  +3.4286206861230880E+03	
  +2.1950000000000000E+04	  +3.4286124956602594E+03	
  +2.1951000000000000E+04	  +3.4286043061679447E+03	
  +2.1952000000000000E+04	  +3.4285961176351516E+03	
  +2.1953000000000000E+04	  +3.4285879300739443E+03	
  +2.1954000000000000E+04	  +3.4285797434747788E+03	
  +2.1955000000000000E+04	  +3.4285715578455856E+03	
  +2.1956000000000000E+04	  +3.4285633731853491E+03	
  +2.1957000000000000E+04	  +3.4285551894814948E+03	
  +2.1958000000000000E+04	  +3.4285470067551250E+03	
  +2.1959000000000000E+04	  +3.4285388249895300E+03	
  +2.1960000000000000E+04	  +3.4285306441910716E+03	
  +2.1961000000000000E+04	  +3.4285224643556844E+03	
  +2.1962000000000000E+04	  +3.4285142854831452E+03	
  +2.1963000000000000E+04	  +3.4285061075825988E+03	
  +2.1964000000000000E+04	  +3.4284979306528408E+03	
  +2.1965000000000000E+04	  +3.4284897546757352E+03	
  +2.1966000000000000E+04	  +3.4284815796754592E+03	
  +2.1967000000000000E+04	  +3.4284734056331849E+03	
  +2.1968000000000000E+04	  +3.4284652325654206E+03	
  +2.1969000000000000E+04	  +3.4284570604588616E+03	
  +2.1970000000000000E+04	  +3.4284488893107914E+03	
  +2.1971000000000000E+04	  +3.4284407191350547E+03	
  +2.1972000000000000E+04	  +3.4284325499294464E+03	
  +2.1973000000000000E+04	  +3.4284243816802482E+03	
  +2.1974000000000000E+04	  +3.4284162144003817E+03	
  +2.1975000000000000E+04	  +3.4284080480905977E+03	
  +2.1976000000000000E+04	  +3.4283998827353867E+03	
  +2.1977000000000000E+04	  +3.4283917183560675E+03	
  +2.1978000000000000E+04	  +3.4283835549367823E+03	
  +2.1979000000000000E+04	  +3.4283753924837479E+03	
  +2.1980000000000000E+04	  +3.4283672309905010E+03	
  +2.1981000000000000E+04	  +3.4283590704733824E+03	
  +2.1982000000000000E+04	  +3.4283509109102815E+03	
  +2.1983000000000000E+04	  +3.4283427523222667E+03	
  +2.1984000000000000E+04	  +3.4283345946897498E+03	
  +2.1985000000000000E+04	  +3.4283264380270894E+03	
  +2.1986000000000000E+04	  +3.4283182823272700E+03	
  +2.1987000000000000E+04	  +3.4283101275944082E+03	
  +2.1988000000000000E+04	  +3.4283019738250500E+03	
  +2.1989000000000000E+04	  +3.4282938210230991E+03	
  +2.1990000000000000E+04	  +3.4282856691818706E+03	
  +2.1991000000000000E+04	  +3.4282775183121589E+03	
  +2.1992000000000000E+04	  +3.4282693683968837E+03	
  +2.1993000000000000E+04	  +3.4282612194537892E+03	
  +2.1994000000000000E+04	  +3.4282530714762233E+03	
  +2.1995000000000000E+04	  +3.4282449244541431E+03	
  +2.1996000000000000E+04	  +3.4282367784076273E+03	
  +2.1997000000000000E+04	  +3.4282286333192492E+03	
  +2.1998000000000000E+04	  +3.4282204891970159E+03	
  +2.1999000000000000E+04	  +3.4282123460334356E+03	
  +2.2000000000000000E+04	  +3.4282042038445870E+03	
  +2.2001000000000000E+04	  +3.4281960626098830E+03	
  +2.2002000000000000E+04	  +3.4281879223479109E+03	
  +2.2003000000000000E+04	  +3.4281797830454570E+03	
  +2.2004000000000000E+04	  +3.4281716447025819E+03	
  +2.2005000000000000E+04	  +3.4281635073302159E+03	
  +2.2006000000000000E+04	  +3.4281553709186846E+03	
  +2.2007000000000000E+04	  +3.4281472354777725E+03	
  +2.2008000000000000E+04	  +3.4281391009956692E+03	
  +2.2009000000000000E+04	  +3.4281309674774889E+03	
  +2.2010000000000000E+04	  +3.4281228349238472E+03	
  +2.2011000000000000E+04	  +3.4281147033279726E+03	
  +2.2012000000000000E+04	  +3.4281065727080140E+03	
  +2.2013000000000000E+04	  +3.4280984430438925E+03	
  +2.2014000000000000E+04	  +3.4280903143446385E+03	
  +2.2015000000000000E+04	  +3.4280821866040210E+03	
  +2.2016000000000000E+04	  +3.4280740598320290E+03	
  +2.2017000000000000E+04	  +3.4280659340293460E+03	
  +2.2018000000000000E+04	  +3.4280578091836455E+03	
